Year,Month,Day,Period,1
2016,10,14,15,27.3541872
2016,10,14,16,29.51632795
2016,10,14,17,31.0178178
2016,10,14,18,31.81756975
2016,10,14,19,36.66790105
2016,10,14,20,43.22206265
2016,10,14,21,47.1993871
2016,10,14,22,49.1553186
2016,10,14,23,49.9104508
2016,10,14,24,50.7026005
2016,10,15,1,50.4864278
2016,10,15,2,49.9134658
2016,10,15,3,49.3676018
2016,10,15,4,48.3073318
2016,10,15,5,47.3688636
2016,10,15,6,46.9100035
2016,10,15,7,45.82116485
2016,10,15,8,38.691736
2016,10,15,9,27.6760978
2016,10,15,10,22.5428034
2016,10,15,11,17.99132555
2016,10,15,12,15.26580865
2016,10,15,13,15.85746065
2016,10,15,14,18.0223091
2016,10,15,15,21.0063204
2016,10,15,16,24.31681285
2016,10,15,17,27.7803178
2016,10,15,18,31.97277155
2016,10,15,19,38.63058985
2016,10,15,20,45.22201465
2016,10,15,21,48.53972045
2016,10,15,22,49.57462395
2016,10,15,23,49.6005209
2016,10,15,24,50.0933571
2016,10,16,1,50.21751295
2016,10,16,2,49.9129321
2016,10,16,3,49.34181765
2016,10,16,4,48.44876135
2016,10,16,5,47.69621045
2016,10,16,6,46.7296673
2016,10,16,7,45.80036485
2016,10,16,8,41.04881335
2016,10,16,9,31.96060605
2016,10,16,10,26.5296257
2016,10,16,11,24.54346835
2016,10,16,12,22.3234261
2016,10,16,13,21.20239725
2016,10,16,14,22.20768145
2016,10,16,15,25.29031175
2016,10,16,16,29.4349715
2016,10,16,17,33.33726635
2016,10,16,18,35.8764963
2016,10,16,19,38.2829015
2016,10,16,20,38.9381089
2016,10,16,21,38.03362165
2016,10,16,22,38.16867
2016,10,16,23,39.7354284
2016,10,16,24,41.93929555
2016,10,17,1,44.19807485
2016,10,17,2,46.22003745
2016,10,17,3,46.61908525
2016,10,17,4,46.9516771
2016,10,17,5,46.83369445
2016,10,17,6,46.2155622
2016,10,17,7,45.3968858
2016,10,17,8,42.8204351
2016,10,17,9,39.81840355
2016,10,17,10,42.2698998
2016,10,17,11,46.71389705
2016,10,17,12,51.6557779
2016,10,17,13,56.74453975
2016,10,17,14,61.3688092
2016,10,17,15,64.71995265
2016,10,17,16,66.69612885
2016,10,17,17,67.8817413
2016,10,17,18,68.47898315
2016,10,17,19,68.8208848
2016,10,17,20,69.29399405
2016,10,17,21,68.30544105
2016,10,17,22,65.6912295
2016,10,17,23,63.61630635
2016,10,17,24,61.67681635
2016,10,18,1,60.2780478
2016,10,18,2,58.01322415
2016,10,18,3,55.1025005
2016,10,18,4,52.9468258
2016,10,18,5,51.8870007
2016,10,18,6,51.82902555
2016,10,18,7,52.1136586
2016,10,18,8,47.2827919
2016,10,18,9,47.34406845
2016,10,18,10,51.7682715
2016,10,18,11,57.15542505
2016,10,18,12,62.60346865
2016,10,18,13,65.1048017
2016,10,18,14,67.4191501
2016,10,18,15,70.5219794
2016,10,18,16,73.25749505
2016,10,18,17,73.63632135
2016,10,18,18,72.6031934
2016,10,18,19,71.2441541
2016,10,18,20,68.61266885
2016,10,18,21,65.52676115
2016,10,18,22,63.66998385
2016,10,18,23,62.66544455
2016,10,18,24,61.36496365
2016,10,19,1,59.8712601
2016,10,19,2,58.06493885
2016,10,19,3,56.0327543
2016,10,19,4,54.66945975
2016,10,19,5,52.42589775
2016,10,19,6,49.9162479
2016,10,19,7,46.2265899
2016,10,19,8,35.59186885
2016,10,19,9,30.1276525
2016,10,19,10,26.32583375
2016,10,19,11,23.2213025
2016,10,19,12,21.5964441
2016,10,19,13,20.2849115
2016,10,19,14,18.74622085
2016,10,19,15,17.6652237
2016,10,19,16,16.83322
2016,10,19,17,15.9446942
2016,10,19,18,15.5826991
2016,10,19,19,17.0984085
2016,10,19,20,18.7869127
2016,10,19,21,19.61803385
2016,10,19,22,19.91160065
2016,10,19,23,19.84202485
2016,10,19,24,19.7718194
2016,10,20,1,19.8426146
2016,10,20,2,19.9839201
2016,10,20,3,20.38354645
2016,10,20,4,21.76491165
2016,10,20,5,24.63730075
2016,10,20,6,28.58767125
2016,10,20,7,32.3724827
2016,10,20,8,33.17155295
2016,10,20,9,26.0969666
2016,10,20,10,27.576133
2016,10,20,11,33.66544455
2016,10,20,12,35.88727595
2016,10,20,13,36.5271036
2016,10,20,14,36.9437652
2016,10,20,15,37.7994711
2016,10,20,16,38.3191677
2016,10,20,17,38.133428
2016,10,20,18,37.0406046
2016,10,20,19,37.0510242
2016,10,20,20,37.4452991
2016,10,20,21,36.45606595
2016,10,20,22,35.60490015
2016,10,20,23,35.69719225
2016,10,20,24,37.0895308
2016,10,21,1,39.47677955
2016,10,21,2,42.39337715
2016,10,21,3,45.1968138
2016,10,21,4,47.63771365
2016,10,21,5,49.9463241
2016,10,21,6,52.13773605
2016,10,21,7,53.52164735
2016,10,21,8,48.6490358
2016,10,21,9,40.92590175
2016,10,21,10,43.2802106
2016,10,21,11,48.23149885
2016,10,21,12,51.16807305
2016,10,21,13,53.01329855
2016,10,21,14,54.40861125
2016,10,21,15,56.05383755
2016,10,21,16,57.51070685
2016,10,21,17,58.01419315
2016,10,21,18,57.4953183
2016,10,21,19,57.9307587
2016,10,21,20,59.1238894
2016,10,21,21,58.698018
2016,10,21,22,57.46855315
2016,10,21,23,56.13932515
2016,10,21,24,54.6192581
2016,10,22,1,52.47254275
2016,10,22,2,49.25484095
2016,10,22,3,45.2827183
2016,10,22,4,41.55959625
2016,10,22,5,38.13097795
2016,10,22,6,35.35343745
2016,10,22,7,32.5823558
2016,10,22,8,25.38052745
2016,10,22,9,19.25861045
2016,10,22,10,19.9980036
2016,10,22,11,21.85296615
2016,10,22,12,23.64969915
2016,10,22,13,25.7989438
2016,10,22,14,28.3598027
2016,10,22,15,31.14081505
2016,10,22,16,33.4020388
2016,10,22,17,34.68772485
2016,10,22,18,35.39454935
2016,10,22,19,37.5156238
2016,10,22,20,39.68250945
2016,10,22,21,38.53665905
2016,10,22,22,36.35339025
2016,10,22,23,34.57016465
2016,10,22,24,33.0838225
2016,10,23,1,31.57780695
2016,10,23,2,29.6947942
2016,10,23,3,28.05918335
2016,10,23,4,27.17780935
2016,10,23,5,26.63215975
2016,10,23,6,25.963605
2016,10,23,7,24.7438228
2016,10,23,8,19.31018115
2016,10,23,9,13.6437116
2016,10,23,10,15.87999855
2016,10,23,11,21.23367525
2016,10,23,12,27.4374728
2016,10,23,13,34.21593265
2016,10,23,14,41.76524695
2016,10,23,15,48.8720018
2016,10,23,16,54.12465035
2016,10,23,17,56.69970315
2016,10,23,18,57.11527575
2016,10,23,19,58.3103236
2016,10,23,20,60.07432865
2016,10,23,21,58.2328231
2016,10,23,22,54.99670015
2016,10,23,23,51.7317933
2016,10,23,24,48.4821846
2016,10,24,1,45.1348947
2016,10,24,2,41.8389771
2016,10,24,3,37.8531254
2016,10,24,4,33.37115765
2016,10,24,5,29.2141539
2016,10,24,6,26.68507955
2016,10,24,7,25.138537
2016,10,24,8,18.5401085
2016,10,24,9,13.41543335
2016,10,24,10,15.1936772
2016,10,24,11,19.430217
2016,10,24,12,25.2296121
2016,10,24,13,30.73879465
2016,10,24,14,35.42161775
2016,10,24,15,39.24566715
2016,10,24,16,41.97173215
2016,10,24,17,42.5608317
2016,10,24,18,42.8515515
2016,10,24,19,44.9922577
2016,10,24,20,49.668678
2016,10,24,21,49.8583208
2016,10,24,22,47.78718955
2016,10,24,23,45.52894955
2016,10,24,24,42.51389465
2016,10,25,1,39.2358205
2016,10,25,2,35.2719002
2016,10,25,3,31.45851045
2016,10,25,4,27.87932165
2016,10,25,5,25.38300155
2016,10,25,6,23.9900749
2016,10,25,7,22.5431435
2016,10,25,8,17.2473155
2016,10,25,9,13.47990895
2016,10,25,10,15.18213895
2016,10,25,11,18.7687188
2016,10,25,12,23.62468235
2016,10,25,13,29.17953685
2016,10,25,14,33.9363694
2016,10,25,15,37.9031014
2016,10,25,16,41.2875048
2016,10,25,17,43.97263875
2016,10,25,18,44.97687955
2016,10,25,19,47.82264995
2016,10,25,20,52.8895908
2016,10,25,21,55.2006233
2016,10,25,22,53.2842634
2016,10,25,23,50.46597665
2016,10,25,24,47.70289735
2016,10,26,1,44.6723275
2016,10,26,2,39.7666008
2016,10,26,3,35.5999192
2016,10,26,4,31.74664895
2016,10,26,5,28.22887515
2016,10,26,6,25.71267925
2016,10,26,7,23.7427666
2016,10,26,8,16.0844714
2016,10,26,9,11.5504065
2016,10,26,10,12.39874935
2016,10,26,11,14.9459632
2016,10,26,12,18.5672705
2016,10,26,13,23.4458576
2016,10,26,14,28.15341665
2016,10,26,15,32.36895805
2016,10,26,16,35.8546233
2016,10,26,17,37.4802738
2016,10,26,18,37.36739055
2016,10,26,19,39.43951
2016,10,26,20,44.58148365
2016,10,26,21,46.78980765
2016,10,26,22,44.2886042
2016,10,26,23,41.4364966
2016,10,26,24,38.3125136
2016,10,27,1,34.3103572
2016,10,27,2,30.23460345
2016,10,27,3,28.9584376
2016,10,27,4,26.68346565
2016,10,27,5,25.02432705
2016,10,27,6,24.4068541
2016,10,27,7,23.38837375
2016,10,27,8,17.480257
2016,10,27,9,13.34462215
2016,10,27,10,14.60327425
2016,10,27,11,17.8511306
2016,10,27,12,21.1280734
2016,10,27,13,25.909493
2016,10,27,14,31.50558825
2016,10,27,15,36.59445655
2016,10,27,16,39.3584248
2016,10,27,17,40.8962241
2016,10,27,18,39.88506595
2016,10,27,19,39.9016659
2016,10,27,20,42.4546305
2016,10,27,21,43.07106885
2016,10,27,22,42.38971725
2016,10,27,23,42.7999528
2016,10,27,24,41.0494863
2016,10,28,1,37.44308345
2016,10,28,2,35.65757345
2016,10,28,3,33.39093025
2016,10,28,4,32.1140107
2016,10,28,5,32.89924625
2016,10,28,6,34.6332328
2016,10,28,7,34.31691925
2016,10,28,8,27.33508995
2016,10,28,9,22.17739725
2016,10,28,10,25.1494679
2016,10,28,11,31.7045881
2016,10,28,12,37.98000415
2016,10,28,13,43.2457512
2016,10,28,14,48.1640155
2016,10,28,15,52.7030134
2016,10,28,16,56.4504881
2016,10,28,17,58.43882505
2016,10,28,18,58.1230116
2016,10,28,19,58.1093738
2016,10,28,20,58.8541584
2016,10,28,21,58.0743663
2016,10,28,22,55.35871685
2016,10,28,23,51.1472907
2016,10,28,24,45.9457568
2016,10,29,1,39.03983725
2016,10,29,2,33.49776195
2016,10,29,3,30.4880881
2016,10,29,4,27.5026885
2016,10,29,5,26.5358637
2016,10,29,6,26.07618425
2016,10,29,7,25.9854196
2016,10,29,8,22.5358989
2016,10,29,9,22.02057515
2016,10,29,10,26.6868983
2016,10,29,11,31.1186204
2016,10,29,12,34.8589737
2016,10,29,13,38.2511378
2016,10,29,14,40.91905805
2016,10,29,15,43.45347425
2016,10,29,16,45.52577455
2016,10,29,17,47.50235485
2016,10,29,18,49.5473891
2016,10,29,19,52.52266115
2016,10,29,20,55.4963593
2016,10,29,21,55.0370407
2016,10,29,22,52.9136482
2016,10,29,23,50.18626615
2016,10,29,24,48.17464475
2016,10,30,1,47.1531958
2016,10,30,2,45.5451935
2016,10,30,3,42.89201685
2016,10,30,4,40.695956
2016,10,30,5,39.2894716
2016,10,30,6,38.49238735
2016,10,30,7,36.0504233
2016,10,30,8,25.60453925
2016,10,30,9,21.18887785
2016,10,30,10,21.99770435
2016,10,30,11,25.0879433
2016,10,30,12,28.6800922
2016,10,30,13,32.6566613
2016,10,30,14,37.08833775
2016,10,30,15,41.57422785
2016,10,30,16,45.32737805
2016,10,30,17,48.96640555
2016,10,30,18,51.40607395
2016,10,30,19,55.11430995
2016,10,30,20,59.7298097
2016,10,30,21,60.95603555
2016,10,30,22,59.91900205
2016,10,30,23,58.76263205
2016,10,30,24,56.7051802
2016,10,31,1,55.04975995
2016,10,31,2,53.0921121
2016,10,31,3,50.9452895
2016,10,31,4,49.50654045
2016,10,31,5,48.1593018
2016,10,31,6,46.9598299
2016,10,31,7,44.27537605
2016,10,31,8,36.00437045
2016,10,31,9,30.97220825
2016,10,31,10,28.1943941
2016,10,31,11,22.7436932
2016,10,31,12,18.82784855
2016,10,31,13,18.3735613
2016,10,31,14,20.6566461
2016,10,31,15,23.76797225
2016,10,31,16,26.94614085
2016,10,31,17,31.05863205
2016,10,31,18,35.012616
2016,10,31,19,40.2547633
2016,10,31,20,49.2068957
2016,10,31,21,54.0614566
2016,10,31,22,55.11644715
2016,10,31,23,54.0813772
2016,10,31,24,52.19972075
2016,11,1,1,50.023923
2016,11,1,2,48.41896765
2016,11,1,3,47.00901455
2016,11,1,4,45.51692645
2016,11,1,5,44.39080065
2016,11,1,6,43.3394828
2016,11,1,7,40.54759875
2016,11,1,8,31.57044955
2016,11,1,9,21.13624295
2016,11,1,10,17.17118805
2016,11,1,11,12.8578071
2016,11,1,12,9.645708
2016,11,1,13,8.044911
2016,11,1,14,7.2155894
2016,11,1,15,6.96317855
2016,11,1,16,7.3063028
2016,11,1,17,8.5074174
2016,11,1,18,10.52310125
2016,11,1,19,14.5098395
2016,11,1,20,19.31013555
2016,11,1,21,21.58404335
2016,11,1,22,22.6089569
2016,11,1,23,22.5838593
2016,11,1,24,22.229224
2016,11,2,1,21.4536455
2016,11,2,2,20.88828175
2016,11,2,3,20.9124848
2016,11,2,4,22.39081985
2016,11,2,5,25.9053346
2016,11,2,6,30.8895428
2016,11,2,7,35.72833585
2016,11,2,8,34.5290456
2016,11,2,9,29.71584625
2016,11,2,10,34.20653645
2016,11,2,11,43.46908285
2016,11,2,12,49.23991565
2016,11,2,13,52.13097715
2016,11,2,14,53.4312604
2016,11,2,15,54.0026021
2016,11,2,16,54.03307195
2016,11,2,17,53.47672835
2016,11,2,18,52.71958375
2016,11,2,19,52.38984365
2016,11,2,20,53.869835
2016,11,2,21,55.65500815
2016,11,2,22,57.9886154
2016,11,2,23,60.0243799
2016,11,2,24,60.95194915
2016,11,3,1,60.5166072
2016,11,3,2,59.9458672
2016,11,3,3,59.72955365
2016,11,3,4,59.7469018
2016,11,3,5,59.916792
2016,11,3,6,59.6452311
2016,11,3,7,57.7359837
2016,11,3,8,48.6764755
2016,11,3,9,46.3203959
2016,11,3,10,47.849051
2016,11,3,11,50.96172625
2016,11,3,12,55.8104668
2016,11,3,13,60.84974555
2016,11,3,14,64.35348945
2016,11,3,15,66.39508785
2016,11,3,16,67.020832
2016,11,3,17,66.0926202
2016,11,3,18,64.10186595
2016,11,3,19,62.649948
2016,11,3,20,61.7454239
2016,11,3,21,59.74862535
2016,11,3,22,56.97371735
2016,11,3,23,54.75016405
2016,11,3,24,52.59304825
2016,11,4,1,50.25609395
2016,11,4,2,47.62832065
2016,11,4,3,45.07173215
2016,11,4,4,42.73718395
2016,11,4,5,41.263501
2016,11,4,6,39.57465995
2016,11,4,7,36.0505753
2016,11,4,8,26.2411871
2016,11,4,9,22.35394395
2016,11,4,10,24.2620975
2016,11,4,11,27.90559625
2016,11,4,12,32.2712793
2016,11,4,13,36.93297675
2016,11,4,14,41.3171969
2016,11,4,15,44.9432811
2016,11,4,16,47.96682565
2016,11,4,17,49.16071085
2016,11,4,18,49.0083184
2016,11,4,19,51.05288775
2016,11,4,20,55.03309755
2016,11,4,21,55.93259345
2016,11,4,22,54.91335135
2016,11,4,23,53.79555675
2016,11,4,24,52.66008835
2016,11,5,1,51.6922913
2016,11,5,2,50.10753505
2016,11,5,3,47.56704645
2016,11,5,4,44.50282615
2016,11,5,5,40.990719
2016,11,5,6,37.8084464
2016,11,5,7,33.58518915
2016,11,5,8,22.4291936
2016,11,5,9,12.0765563
2016,11,5,10,9.12382375
2016,11,5,11,8.01751695
2016,11,5,12,8.50228685
2016,11,5,13,9.93943075
2016,11,5,14,11.94911585
2016,11,5,15,14.55222765
2016,11,5,16,17.08874825
2016,11,5,17,18.61848835
2016,11,5,18,19.69651215
2016,11,5,19,22.25968905
2016,11,5,20,26.44961035
2016,11,5,21,28.34249695
2016,11,5,22,29.5745399
2016,11,5,23,30.52517845
2016,11,5,24,31.36845555
2016,11,6,1,32.03034985
2016,11,6,2,32.93245025
2016,11,6,3,37.3139523
2016,11,6,4,39.45794955
2016,11,6,5,43.9738862
2016,11,6,6,48.6369031
2016,11,6,7,51.00390955
2016,11,6,8,45.83785845
2016,11,6,9,36.88989165
2016,11,6,10,38.96427795
2016,11,6,11,41.8681587
2016,11,6,12,41.6917392
2016,11,6,13,42.03361445
2016,11,6,14,42.3896284
2016,11,6,15,42.79714585
2016,11,6,16,43.37308605
2016,11,6,17,43.6292856
2016,11,6,18,43.3313404
2016,11,6,19,43.75068815
2016,11,6,20,44.38098675
2016,11,6,21,43.43035945
2016,11,6,22,41.6568533
2016,11,6,23,40.04495745
2016,11,6,24,39.61328495
2016,11,7,1,40.6610581
2016,11,7,2,42.6651813
2016,11,7,3,45.01329855
2016,11,7,4,47.0620095
2016,11,7,5,48.73822895
2016,11,7,6,49.75345825
2016,11,7,7,48.4191509
2016,11,7,8,41.11949975
2016,11,7,9,35.39407645
2016,11,7,10,38.99655455
2016,11,7,11,44.0452383
2016,11,7,12,48.52057595
2016,11,7,13,52.26642635
2016,11,7,14,54.78097475
2016,11,7,15,56.80848405
2016,11,7,16,58.59291545
2016,11,7,17,59.75645725
2016,11,7,18,60.1178306
2016,11,7,19,60.65487935
2016,11,7,20,60.69352275
2016,11,7,21,58.96123415
2016,11,7,22,56.2707232
2016,11,7,23,53.74649695
2016,11,7,24,51.00247165
2016,11,8,1,47.67573695
2016,11,8,2,43.6103116
2016,11,8,3,39.3973123
2016,11,8,4,36.62157215
2016,11,8,5,34.88560605
2016,11,8,6,33.7589449
2016,11,8,7,31.8410967
2016,11,8,8,24.3671449
2016,11,8,9,23.0500624
2016,11,8,10,26.4134602
2016,11,8,11,29.92007185
2016,11,8,12,34.2181171
2016,11,8,13,39.4989934
2016,11,8,14,44.83618535
2016,11,8,15,49.42535445
2016,11,8,16,52.7186444
2016,11,8,17,54.65387275
2016,11,8,18,55.95586195
2016,11,8,19,58.8703839
2016,11,8,20,62.72995055
2016,11,8,21,63.1848987
2016,11,8,22,60.34561035
2016,11,8,23,56.47777255
2016,11,8,24,52.87937285
2016,11,9,1,49.1384314
2016,11,9,2,45.1759522
2016,11,9,3,41.5306907
2016,11,9,4,38.85639725
2016,11,9,5,36.52530965
2016,11,9,6,34.68579005
2016,11,9,7,30.94708185
2016,11,9,8,20.40133225
2016,11,9,9,15.7307675
2016,11,9,10,13.5000952
2016,11,9,11,12.4155102
2016,11,9,12,13.4318637
2016,11,9,13,15.89235535
2016,11,9,14,18.84712345
2016,11,9,15,22.10496015
2016,11,9,16,25.21837875
2016,11,9,17,28.3734165
2016,11,9,18,32.0874464
2016,11,9,19,39.18674305
2016,11,9,20,49.59031575
2016,11,9,21,55.73975725
2016,11,9,22,57.08661425
2016,11,9,23,55.94257455
2016,11,9,24,53.6176586
2016,11,10,1,50.49034055
2016,11,10,2,46.77682995
2016,11,10,3,43.3603188
2016,11,10,4,40.1594522
2016,11,10,5,37.8196806
2016,11,10,6,35.2772108
2016,11,10,7,31.9803242
2016,11,10,8,26.360502
2016,11,10,9,23.79194645
2016,11,10,10,26.1364638
2016,11,10,11,30.81842115
2016,11,10,12,35.780189
2016,11,10,13,40.72733805
2016,11,10,14,45.8250936
2016,11,10,15,49.7150941
2016,11,10,16,52.98579005
2016,11,10,17,56.00183395
2016,11,10,18,58.63459865
2016,11,10,19,61.9411791
2016,11,10,20,64.2150781
2016,11,10,21,62.86545495
2016,11,10,22,59.17167855
2016,11,10,23,55.0636714
2016,11,10,24,51.3515395
2016,11,11,1,47.2470042
2016,11,11,2,43.31997665
2016,11,11,3,40.0579023
2016,11,11,4,37.2245255
2016,11,11,5,34.56270245
2016,11,11,6,31.95605155
2016,11,11,7,27.88371445
2016,11,11,8,18.9411759
2016,11,11,9,16.613549
2016,11,11,10,17.4594218
2016,11,11,11,19.48090675
2016,11,11,12,22.8228164
2016,11,11,13,27.550096
2016,11,11,14,32.6287663
2016,11,11,15,37.5791208
2016,11,11,16,42.05901935
2016,11,11,17,45.4369327
2016,11,11,18,47.8478684
2016,11,11,19,50.81389225
2016,11,11,20,56.0624088
2016,11,11,21,57.4489846
2016,11,11,22,55.1426458
2016,11,11,23,52.65389595
2016,11,11,24,50.2349243
2016,11,12,1,46.89968075
2016,11,12,2,44.07742205
2016,11,12,3,41.20648365
2016,11,12,4,38.1808075
2016,11,12,5,35.498995
2016,11,12,6,33.30233085
2016,11,12,7,29.7114654
2016,11,12,8,20.2359957
2016,11,12,9,17.47984095
2016,11,12,10,20.24133355
2016,11,12,11,25.68474665
2016,11,12,12,34.1100107
2016,11,12,13,43.72259795
2016,11,12,14,52.81429155
2016,11,12,15,59.98309995
2016,11,12,16,64.1709208
2016,11,12,17,66.2197318
2016,11,12,18,66.17307485
2016,11,12,19,66.14197525
2016,11,12,20,66.40610035
2016,11,12,21,66.23981085
2016,11,12,22,64.39351715
2016,11,12,23,62.63250465
2016,11,12,24,60.5282502
2016,11,13,1,57.78372005
2016,11,13,2,54.8873944
2016,11,13,3,52.94023495
2016,11,13,4,51.883428
2016,11,13,5,50.5348683
2016,11,13,6,49.40819915
2016,11,13,7,44.208424
2016,11,13,8,32.03622535
2016,11,13,9,28.65209
2016,11,13,10,26.6046385
2016,11,13,11,24.51905485
2016,11,13,12,23.38096195
2016,11,13,13,23.74825725
2016,11,13,14,25.2151085
2016,11,13,15,27.32506
2016,11,13,16,29.56732095
2016,11,13,17,31.3994567
2016,11,13,18,34.05078415
2016,11,13,19,39.06063725
2016,11,13,20,47.5280662
2016,11,13,21,53.6592906
2016,11,13,22,56.0332896
2016,11,13,23,55.80764945
2016,11,13,24,54.70641165
2016,11,14,1,52.7089593
2016,11,14,2,50.34859255
2016,11,14,3,47.54306985
2016,11,14,4,44.8791072
2016,11,14,5,42.8475107
2016,11,14,6,40.5589529
2016,11,14,7,36.81073085
2016,11,14,8,28.43942275
2016,11,14,9,19.1792584
2016,11,14,10,15.90587395
2016,11,14,11,14.26906365
2016,11,14,12,14.0214329
2016,11,14,13,14.61229675
2016,11,14,14,15.4396428
2016,11,14,15,16.58000255
2016,11,14,16,17.9980252
2016,11,14,17,20.015711
2016,11,14,18,22.43776725
2016,11,14,19,26.4723715
2016,11,14,20,31.9634586
2016,11,14,21,34.7228484
2016,11,14,22,34.77171855
2016,11,14,23,33.779068
2016,11,14,24,32.30017205
2016,11,15,1,30.9005209
2016,11,15,2,28.9270756
2016,11,15,3,26.65336625
2016,11,15,4,24.6515523
2016,11,15,5,23.53775125
2016,11,15,6,23.06907405
2016,11,15,7,21.5380473
2016,11,15,8,16.83736555
2016,11,15,9,13.36637275
2016,11,15,10,14.5120479
2016,11,15,11,17.50810715
2016,11,15,12,21.0873808
2016,11,15,13,24.56385385
2016,11,15,14,28.0276301
2016,11,15,15,31.3933195
2016,11,15,16,34.31163905
2016,11,15,17,36.2321862
2016,11,15,18,37.66743455
2016,11,15,19,41.5537503
2016,11,15,20,46.96370665
2016,11,15,21,48.3728412
2016,11,15,22,47.17260355
2016,11,15,23,46.34597365
2016,11,15,24,45.1036551
2016,11,16,1,42.2933043
2016,11,16,2,39.09702905
2016,11,16,3,35.1245303
2016,11,16,4,32.3693797
2016,11,16,5,30.820752
2016,11,16,6,29.20185635
2016,11,16,7,26.58768245
2016,11,16,8,19.7963633
2016,11,16,9,15.08300395
2016,11,16,10,15.07515525
2016,11,16,11,16.00435285
2016,11,16,12,18.3036223
2016,11,16,13,21.18366805
2016,11,16,14,24.48514915
2016,11,16,15,27.9407454
2016,11,16,16,31.91281845
2016,11,16,17,36.9250888
2016,11,16,18,42.5394996
2016,11,16,19,49.58667905
2016,11,16,20,56.459273
2016,11,16,21,57.69565995
2016,11,16,22,56.4412759
2016,11,16,23,53.57833185
2016,11,16,24,49.6230052
2016,11,17,1,46.53829135
2016,11,17,2,44.1839353
2016,11,17,3,42.3005129
2016,11,17,4,40.17466795
2016,11,17,5,39.49128155
2016,11,17,6,38.01229115
2016,11,17,7,34.94869095
2016,11,17,8,26.6270596
2016,11,17,9,21.0208784
2016,11,17,10,20.14986635
2016,11,17,11,19.3453439
2016,11,17,12,19.94772835
2016,11,17,13,21.45442885
2016,11,17,14,23.2869823
2016,11,17,15,24.305177
2016,11,17,16,25.71439715
2016,11,17,17,27.41069405
2016,11,17,18,30.24193605
2016,11,17,19,35.33919315
2016,11,17,20,41.3641891
2016,11,17,21,45.2516651
2016,11,17,22,47.37914
2016,11,17,23,48.2047153
2016,11,17,24,48.6776677
2016,11,18,1,48.4916648
2016,11,18,2,48.41423875
2016,11,18,3,47.87529365
2016,11,18,4,46.83997325
2016,11,18,5,46.50068815
2016,11,18,6,46.4922377
2016,11,18,7,44.8969626
2016,11,18,8,37.6500504
2016,11,18,9,30.79569275
2016,11,18,10,27.805177
2016,11,18,11,25.0801986
2016,11,18,12,22.4922145
2016,11,18,13,21.33619575
2016,11,18,14,22.02825745
2016,11,18,15,25.0255281
2016,11,18,16,28.9666352
2016,11,18,17,33.936531
2016,11,18,18,38.33729835
2016,11,18,19,43.41481885
2016,11,18,20,48.67879995
2016,11,18,21,49.10191315
2016,11,18,22,51.506274
2016,11,18,23,52.6806059
2016,11,18,24,50.61320975
2016,11,19,1,48.8354148
2016,11,19,2,48.1251272
2016,11,19,3,48.01804665
2016,11,19,4,47.1369535
2016,11,19,5,46.66168465
2016,11,19,6,47.03684065
2016,11,19,7,46.64665375
2016,11,19,8,43.85651565
2016,11,19,9,44.31641595
2016,11,19,10,46.34649295
2016,11,19,11,48.2806627
2016,11,19,12,49.8541216
2016,11,19,13,52.29811965
2016,11,19,14,54.66739775
2016,11,19,15,57.50439605
2016,11,19,16,59.5900029
2016,11,19,17,58.6020948
2016,11,19,18,54.99196165
2016,11,19,19,51.0782358
2016,11,19,20,49.52732125
2016,11,19,21,48.1483909
2016,11,19,22,45.3915648
2016,11,19,23,43.82165375
2016,11,19,24,43.38782005
2016,11,20,1,42.39660495
2016,11,20,2,42.0165864
2016,11,20,3,41.8499896
2016,11,20,4,42.12014625
2016,11,20,5,41.12153695
2016,11,20,6,40.4067525
2016,11,20,7,36.31889085
2016,11,20,8,30.5738966
2016,11,20,9,29.91392185
2016,11,20,10,28.49256975
2016,11,20,11,27.04868295
2016,11,20,12,26.0098987
2016,11,20,13,25.81110135
2016,11,20,14,26.5347891
2016,11,20,15,28.8410671
2016,11,20,16,32.23107955
2016,11,20,17,35.2202567
2016,11,20,18,38.4657166
2016,11,20,19,43.28352805
2016,11,20,20,51.56690405
2016,11,20,21,57.6182139
2016,11,20,22,59.64087505
2016,11,20,23,60.3358565
2016,11,20,24,60.486471
2016,11,21,1,60.05227165
2016,11,21,2,59.3520372
2016,11,21,3,58.37517365
2016,11,21,4,56.95127385
2016,11,21,5,54.8186628
2016,11,21,6,51.9974635
2016,11,21,7,46.5854332
2016,11,21,8,35.1328263
2016,11,21,9,27.09829405
2016,11,21,10,22.9046401
2016,11,21,11,19.55398555
2016,11,21,12,18.3479988
2016,11,21,13,18.73564685
2016,11,21,14,20.1135042
2016,11,21,15,23.09758915
2016,11,21,16,27.67884395
2016,11,21,17,32.37004865
2016,11,21,18,37.2290768
2016,11,21,19,42.76526055
2016,11,21,20,50.7009994
2016,11,21,21,55.36888365
2016,11,21,22,55.8052698
2016,11,21,23,54.13150045
2016,11,21,24,51.45802315
2016,11,22,1,47.83109635
2016,11,22,2,43.5647084
2016,11,22,3,38.75498575
2016,11,22,4,34.6225091
2016,11,22,5,31.7443701
2016,11,22,6,28.9364526
2016,11,22,7,26.0891363
2016,11,22,8,19.4478228
2016,11,22,9,16.2812396
2016,11,22,10,17.09566635
2016,11,22,11,20.00819115
2016,11,22,12,23.8615358
2016,11,22,13,27.6713985
